race,wealth,weight
White,18675000,3025.1423159
White,18675000,2953.1317118
White,6406000,117.99752067
White,6552200,126.27733311
White,6556700,132.64156528
White,6255000,126.81771291
White,6305000,120.16717679
White,270600,7780.2273451
White,286600,7810.81505
White,261600,8408.8004232
White,265600,8023.5812471
White,268600,8538.0116408
White,3338200,3668.6344829
White,3509000,3952.8622018
White,3480000,4111.5177201
White,3099500,1933.3277756
White,3449700,3746.6505937
White,21973390,2125.1887679
White,28946220,2117.4658339
White,29117200,2144.8293033
White,17850060,1934.2434477
White,26779460,2183.2229312
White,1403000,87.223365685
White,1403000,88.216381731
White,1403000,91.671909211
White,1403000,90.271386992
White,1403000,92.245288821
White,142000,21387.493709
White,141000,21274.332838
White,146000,20655.225386
White,146000,21195.178125
White,144000,20663.618479
White,10000,5944.0196217
White,10000,5992.5478356
White,10000,5990.7909457
White,10000,5965.0319717
White,10000,5996.4243361
Black,548100,1556.5165567
Black,547100,1551.3680181
Black,546100,1672.8113827
Black,547100,1578.470607
Black,546100,1694.2909871
White,99211500,61.544774974
White,99211500,62.233053957
White,99211500,62.533418377
White,99211500,63.860882779
White,99211500,62.160641775
White,1151900,6359.3183447
White,1153900,6379.6431365
White,1157000,6870.4597005
White,1152500,6547.6935701
White,1155000,6976.8111347
White,1393000,13270.593405
White,1388000,13916.530515
White,1390000,15087.666317
White,1390000,13731.080099
White,1390000,15323.510658
Other,10000,9112.7682896
Other,10000,9087.2423245
Other,10000,9799.5855636
Other,10000,9253.288606
Other,10000,9924.729257
White,6451000,1947.4134767
White,6457000,2086.1526145
White,6442400,2169.6814774
White,6456000,2083.4209703
White,6457000,1962.5714022
White,928000,285.08644848
White,918000,292.89895235
White,935000,302.42317785
White,934000,301.74563137
White,918000,301.54455604
Black,10000,6847.8700438
Black,10000,6876.2080765
Black,10000,6798.7747416
Black,10000,6827.1244652
Black,10000,6806.1535114
Hispanic,560300,7986.3578209
Hispanic,561300,8001.5764775
Hispanic,560300,8649.7631984
Hispanic,562300,8212.2960885
Hispanic,562300,8780.3318169
White,10941500,1390.7731458
White,10961500,1524.7591731
White,10934500,1653.1369035
White,10962500,1481.0220697
White,10970500,1432.515814
Other,2977000,11259.673174
Other,2978000,13452.230637
Other,2977000,9288.2967192
Other,2979980,11280.025238
Other,2977000,10389.284144
White,6673000,3712.6051185
White,6672000,4000.2394655
White,6673000,4160.7965589
White,6673000,4005.5896281
White,6672000,3791.5562959
Black,551120,1127.0271063
Black,553120,1123.3008358
Black,553620,1233.1613472
Black,554120,1151.4041864
Black,552720,1248.1467411
White,29770,13228.933955
White,29760,13355.012366
White,29670,13027.723284
White,29760,13233.974249
White,28760,13051.703056
White,11468000,447.29748929
White,11278000,477.82959686
White,10917000,496.40294321
White,11457000,478.29426583
White,10648000,455.77358195
White,61070,7090.5564639
White,62080,7194.3893301
White,62070,7119.7559162
White,61080,7118.2842765
White,61060,7124.9925452
Hispanic,272800,14502.309457
Hispanic,271700,14594.382154
Hispanic,349800,14559.989227
Hispanic,272100,14614.045497
Hispanic,348300,14561.908594
White,300900,23491.574889
White,301900,21664.241899
White,302900,21827.824968
White,301900,22490.60451
White,300900,21386.436729
Black,2024440,1363.665445
Black,2023440,1614.4166019
Black,2023440,1158.5688653
Black,2024440,1398.9810222
Black,2024440,1251.9609098
White,1032700,8119.2723408
White,1032700,8147.2000971
White,1032700,8776.8054291
White,1030600,8363.9374125
White,1030700,8908.424899
White,2040350,7043.0911427
White,2040350,8289.7401926
White,2039450,5940.9973119
White,2040450,7112.5359444
White,2039450,6406.4756004
White,21191,6778.7560205
White,21191,6852.6797761
White,14276,6834.9463981
White,22266,6844.7688074
White,21701,6852.8734473
White,104340,10212.004094
White,103340,9737.2270195
White,102240,9893.9108431
White,102240,9791.3060768
White,102350,9693.843687
White,16000,8684.7995334
White,16000,8499.8407325
White,16000,8530.2485028
White,16000,8589.9715737
White,17000,8413.8592963
White,489580,23896.566949
White,273580,21443.337238
White,329580,22206.068402
White,439580,21984.431683
White,305580,21660.861193
White,85679300,46.197664874
White,99277400,46.609823127
White,84866600,46.976444017
White,84497800,47.925974826
White,100226500,46.458146562
White,55700,19958.684199
White,53100,19940.497954
Black,61600,16384.967708
White,67500,16517.478862
Asian,65700,16394.388372
White,29009400,43.893848394
White,29059400,43.78766106
White,28982400,43.88791295
White,29027400,44.403210079
White,29021400,44.627382745
White,833400,9175.6359526
White,833400,9204.9618773
White,833400,9913.1437715
White,833400,9447.4359157
White,833400,10066.594502
White,317600,17285.806204
White,317600,16667.450536
White,317500,16504.209735
White,317700,16748.051156
White,318600,16397.97169
White,10103000,662.85595145
White,10102000,700.51763297
White,10103000,721.45489896
White,10102000,696.05821619
White,10104000,675.17797971
Black,10000,4132.2230577
Black,10000,4205.8170149
Black,10000,4137.0365969
Black,10000,4190.3919893
Black,10000,4138.5924569
White,6511400,1609.5291778
White,6510500,1765.2309121
White,6479500,1914.4495143
White,6510500,1716.3910853
White,6512500,1659.1633697
White,454800,13837.688556
White,453800,12933.230119
White,453800,12956.535617
White,454800,13488.298693
White,454800,13002.508226
White,426440900,45.659037889
White,445100200,46.066390714
White,402208600,46.428737104
White,314698100,47.367197161
White,398993500,45.916482573
Black,58300,2177.4974461
Black,58400,2036.1227853
Black,58400,2092.5680701
Black,58400,2073.9415091
Black,58300,2056.2144009
Asian,485980,13802.538595
Asian,1327820,7359.9533041
Asian,1866120,6122.0047866
Asian,511200,12837.410836
Asian,310490,12770.586929
White,314700,14196.594598
White,341300,13432.537272
White,319500,13333.856218
White,315740,13700.094367
White,314680,13259.320319
White,3586000,658.83602139
White,4078000,696.26930135
White,4076000,717.07959202
White,3592000,691.83692898
White,3850000,671.08332196
White,4993000,2950.8380857
White,4993000,3235.119583
White,4993000,3507.5018168
White,4993000,3142.3214794
White,4993000,3039.4045463
Hispanic,10400,3076.9546321
Hispanic,10000,3076.7030917
Hispanic,11800,3084.1497425
Hispanic,10000,3074.6896802
Hispanic,10000,3083.440954
Black,562201,3495.9148374
Black,563201,3509.7550111
Black,563201,3780.0156089
Black,563201,3606.2102899
Black,563201,3838.2584655
White,219817900,47.354643385
White,143597400,46.941139486
White,146521100,47.308991148
White,213042200,48.26822369
White,218331200,47.634551611
Hispanic,13620,3261.2540722
Hispanic,12520,3296.8187316
Hispanic,12520,3288.2872176
Hispanic,12520,3293.0127709
Hispanic,13620,3296.9119066
Hispanic,10000,6791.5490147
Hispanic,10000,6694.8425235
Hispanic,10000,6803.8959324
Hispanic,10000,6800.9415296
Hispanic,10000,6775.4109778
White,2349990,7241.0236382
White,2350830,8524.9964548
White,2336590,6107.9919158
White,2352890,7317.1109096
White,2368890,6585.871906
White,1353400,12263.465416
White,1372300,12302.574566
White,1374300,13248.441968
White,1352290,12628.340394
White,1373300,13455.025089
White,5969000,4140.7178723
White,5708400,4485.5030406
White,5418500,4651.5161657
White,5642000,4473.1588829
White,5234000,4231.5595948
Hispanic,10000,10631.403812
Hispanic,10000,10480.02071
Hispanic,10000,10650.731519
Hispanic,10000,10646.106735
Hispanic,10000,10606.141536
White,14000,5037.1228153
White,14000,5021.3814167
White,14000,5043.4980704
White,14000,5003.4110644
White,14000,5037.8465076
White,172750,18050.680422
White,168850,18470.818474
White,168350,17925.353047
White,170150,18367.396351
White,175450,17945.624996
Asian,10000,2664.8577785
Asian,10000,2679.107688
Asian,10000,2678.6757066
Asian,10000,2695.2788556
Asian,10000,2694.4118263
White,799800,7024.9736831
White,799900,7020.1681136
White,799900,7610.9408645
White,799900,7177.2139063
White,799900,7709.5271315
White,938800,9134.0289241
White,1162800,9165.1307624
White,626800,9871.0247712
White,513800,18188.257388000002
White,808800,10024.26426
White,6595910,6225.5054987
White,6630910,6684.5786502
White,6616810,6887.8184353
White,6691910,6636.2773305
White,6689820,6363.5223841
White,1565700,12489.28175
White,1533700,13916.530515
White,1532700,15087.666317
White,1544800,13731.080099
White,1531800,15323.510658
White,1785800,568.56903592
White,1753300,607.8573862
White,1739300,555.65450446
White,1727200,569.31911995
White,1764700,559.38589061
White,6667400,1117.4331527
White,6625800,1212.6430996
White,6571500,1271.4793602
White,6539900,1213.301002
White,6532700,1141.3179841
White,286499300,2.7724054048
White,183587700,2.7840123711
White,285279100,2.8165986104
White,242988200,2.8683014371
White,243359500,2.7878268702
Black,10611,1843.3158034
Black,15711,1848.1336316
Black,12021,1821.2827895
Black,12011,1841.4963309
Black,13321,1831.1897191
Hispanic,33000,7136.0799353
Hispanic,34000,7127.822902
Hispanic,32000,7169.8795142
Hispanic,32000,7069.539129
Hispanic,32000,7162.6276604
White,451800,13270.593405
White,379800,13916.530515
White,394800,15087.666317
White,452800,13731.080099
White,390800,15323.510658
White,3138100,3243.1385636
White,2284800,3430.6148799
White,1973900,3081.8141588
White,2359200,3188.1663309
White,2710300,3193.2406884
White,251700,9159.5826304
White,240300,8445.9016798
White,235700,8504.9264604
White,244600,8777.6998116
White,247500,8541.1548498
White,15888000,789.39327354
White,18867000,828.30255807
White,26053000,919.26563735
White,18338000,832.38913645
White,18604000,807.87168837
Hispanic,14070,2073.4409772
Hispanic,15165,2073.864832
Hispanic,14161,2078.0646281
Hispanic,14170,2074.4721555
Hispanic,14405,2078.4442465
White,1435400,13270.593405
White,1113200,13916.530515
White,1240000,15087.666317
White,1231200,13731.080099
White,1225400,15323.510658
White,122965,15710.517253
White,147545,15088.820453
White,119510,15296.027036
White,148345,15224.044891
White,116805,15145.625205
Hispanic,10000,1841.0926192
Hispanic,10000,1873.1321285
Hispanic,10000,1849.4457723
Hispanic,10000,1859.7171002
Hispanic,10000,1853.9171261
White,61087540,535.83719987
White,64047360,538.71504888
White,74562650,544.93907269
White,69562410,556.59291526
White,66725800,540.4252034
Hispanic,36520,1539.1376079
Hispanic,35520,1541.9159554
Hispanic,36520,1547.5189582
Hispanic,35520,1551.3663908
Hispanic,35520,1544.2251707
Black,135250,3118.8192132
Black,135450,3117.8708326
Black,135350,3175.6936737
Black,135350,3117.0169827
Black,134550,3167.9395816
White,10000,9103.4199729
White,10000,8512.7641441
White,10000,8763.9309104
White,10000,8766.4623607
White,10000,8656.3091891
Black,21240,2079.746367
Black,20240,2089.9193892
Black,18240,2058.6736091
Black,20240,2091.5385982
Black,22240,2063.9159672
Black,10000,3042.635044
Black,10000,3029.98278
Black,10000,2986.3797134
Black,10000,3073.6346722
Black,10000,2992.4683348
Hispanic,10000,6180.7077851
Hispanic,10000,6083.4488578
Hispanic,10000,6162.1111689
Hispanic,10000,6201.9350493
Hispanic,10000,6163.0030107
Asian,2272220,2703.0163908
Asian,2260430,3181.5713219
Asian,2273120,2275.8076069
Asian,2542530,2730.1442857
Asian,2266230,2452.9261912
White,654600,8123.6163178
White,652610,8146.0025211
White,656620,8779.3692929
White,651700,8360.8309246
White,652700,8909.9124417
White,7385400,2873.5102542
White,6796400,3051.1570234
White,6768400,3153.1072073
White,7208400,3033.4918594
White,7902500,2896.5309985
Asian,800610,5095.1648768
Asian,801610,5145.3097259
Asian,800610,5548.1969156
Asian,801620,5335.7650602
Asian,800610,5645.3501561
Hispanic,10000,2708.2498376
Hispanic,10000,2665.8912912
Hispanic,10000,2639.3163057
Hispanic,10000,2747.1180153
Hispanic,10000,2637.6584906
Black,407670,9604.6551254
Black,629200,6082.1332516
Black,684140,6676.9750324
Black,450190,9226.7743402
Black,388260,9346.8258455
Hispanic,10000,2613.676827
Hispanic,10000,2540.6608473
Hispanic,10000,2585.4329309
Hispanic,10000,2574.0779965
Hispanic,10000,2555.8839904
White,1567900,6894.5646344
White,1294600,6918.0891598
White,1339900,7451.2706759
White,1265800,7103.8814269
White,1476100,7566.0998967
White,2490440,8196.5015033
White,2742180,9647.1488627
White,2920400,6914.8325041
White,2885320,8282.9350789
White,2688400,7456.7946931
Hispanic,10000,4620.9318192
Hispanic,10000,4520.7106389
Hispanic,10000,4553.9871878
Hispanic,10000,4552.6246169
Hispanic,10000,4501.0183319
White,563400,8886.0283078
White,561400,8921.6560442000009
White,556400,9603.2243883
White,561400,9162.7224716
White,563400,9751.4362408
White,755250,7020.880539
White,744550,7042.8296044
White,744250,7587.0790209
White,743450,7230.8120631
White,754250,7701.5267695
White,261500,12210.578232
White,305500,11418.321121
White,399500,11755.215548
White,405500,11758.611027
White,352500,11610.860629
White,1259700,183.86591435
White,1254900,188.04649156
White,1261200,194.84342038
White,1257700,192.14908631
White,1253600,197.18328871
Hispanic,895700,4078.3963452
Hispanic,1242030,4093.162454
Hispanic,504350,4401.1517473
Hispanic,886800,4203.5782915
Hispanic,1525600,4466.1203232
White,350000,15774.688846
White,310000,14644.897363
White,272000,15112.072267
White,324000,15030.404553
White,303000,14769.891122000001
White,2280500,4001.4435207
White,2275200,4100.2740511
White,2291700,3713.3859561
White,2256660,3837.0440257
White,2276900,3935.5868087
White,10000,12538.838551
White,10000,12506.21139
White,10000,12555.919643
White,10000,12464.440156
White,10000,12539.898819
White,992110,8865.563302
White,994010,8891.1842744
White,995210,9587.2364986
White,996010,9132.0623904
White,995210,9729.8440142
Hispanic,10000,1183.5196551
Hispanic,10000,1154.4096345
Hispanic,10000,1176.6307954
Hispanic,10000,1185.4756152
Hispanic,10000,1171.2244013
White,2072250,7158.2458637
White,1651550,8419.5345829
White,3392550,3624.2412044
White,3386550,3241.4701617
White,3377950,3139.6180455
White,7261000,2978.6580254
White,5700000,3265.9291527
White,7101000,3542.1597695
White,6844000,3172.854133
White,6898000,3068.7617288
Black,10000,5272.1882234
Black,10000,5298.9366425
Black,10000,5222.2378591
Black,10000,5302.3837389
Black,10000,5233.0163896
White,10000,5503.2649687
White,10000,5424.3961579
White,10000,5484.8822494
White,10000,5419.9156709
White,10000,5467.8972005
White,1265000,9789.3290482
White,1256000,10143.514824
White,1264000,9267.1932238
White,1244800,9636.7120051
White,1252000,9599.2780716
White,15253600,1803.1111515
White,10893700,1859.5521173
White,14063700,1984.383592
White,13863600,1862.3957502
White,11613600,1782.7661256
Hispanic,31700,2241.720306
Hispanic,31700,2186.5826292
Hispanic,31700,2228.6720254
Hispanic,31700,2245.4251161
Hispanic,31700,2218.4317025
White,781800,258.25415215
White,545600,269.75186124
White,788800,276.87775591
White,754900,276.36468231
White,579800,277.18251319
White,23989000,499.21432051
White,32107000,487.39374259
White,23097000,501.8597139
White,24957000,495.7566662
White,31021000,497.27520801
Black,19730,3994.2436797
Black,15230,3817.0585921
Black,16190,3898.1156954
Black,18990,3893.9647179
Black,17050,3840.2710258
Black,10000,1919.8364228
Black,10000,1953.2462667
Black,10000,1928.5468415
Black,10000,1939.2574756
Black,10000,1933.2094358
White,607420,5766.6609432
White,620100,5785.0915638
White,613250,6230.1664219
White,600900,5937.4805179
White,599730,6326.6064219
White,314200,14029.18175
White,194500,13350.151955
White,263500,13355.929177
White,195800,13739.653676
White,194600,13227.780175
White,153100,7067.7408749
White,153200,7091.9133489
White,153100,7639.7567612
White,153100,7283.2976401
White,153200,7754.9879212
White,20230,10935.855785
White,36650,10735.624802
White,57850,10653.058452
White,760950,8180.0021382
White,28100,10628.501264
White,117196000,102.21977255
White,113595000,101.43204902
White,129461000,100.86610744
White,132159000,103.19241082
White,107168000,103.04535909
White,8013000,3820.2282084
White,8014000,4049.1612066
White,8012000,4217.5451964
White,8014000,4054.8701954
White,8013000,3871.6016393
Asian,366800,1813.726743
Asian,365500,1798.0840335
Asian,352500,1825.5587499
Asian,353500,1862.6381791
Asian,365500,1827.7647699
White,426800,16970.81297
White,404700,16276.073319
White,404800,16073.286944
White,404700,16658.2973
